u48,shop128,2.9,4.6,Good Service,A
u76,shop88,3.7,3.9,Good Hygiene,A
u15,shop149,3.6,3.1,Good Hygiene,A
u9,shop29,4.4,4.4,Good Hygiene,B
u99,shop93,3.2,4.7,Good Service,A
u19,shop69,2.8,3.2,Bad Service and Bad Hygiene,B
u63,shop112,3.5,1.4,Bad Service and Bad Hygiene,B
u72,shop139,4.4,2.8,Good Hygiene,A
u23,shop84,1.2,2.4,Bad Service and Bad Hygiene,A
u7,shop113,4.6,3.4,Good Hygiene,A
u97,shop136,4.5,2.6,Good Hygiene,A
u20,shop77,3.9,3.7,Good Hygiene,A
u1,shop134,4.9,1.3,Good Hygiene,A
u27,shop77,5,1.1,Good Hygiene,B
u31,shop19,5,2.4,Good Hygiene,A
u66,shop82,2.9,4.6,Good Service,A
u64,shop63,4,2.7,Good Hygiene,B
u88,shop53,4.7,4.5,Good Hygiene,B
u42,shop58,2.4,4.9,Good Service,B
u75,shop43,2.2,3.7,Good Service,B
u28,shop116,3,4.9,Good Service,A
u9,shop88,2.7,2.2,Bad Service and Bad Hygiene,B
u31,shop23,1.2,2.9,Bad Service and Bad Hygiene,B
u47,shop129,3.6,2.9,Good Hygiene,B
u28,shop105,4.3,1.4,Good Hygiene,A
u65,shop18,2.7,4.8,Good Service,A
u17,shop147,4,2,Good Hygiene,A
u34,shop73,3.8,4.2,Good Hygiene,A
u80,shop117,4.6,1.4,Good Hygiene,B
u52,shop64,5,1.5,Good Hygiene,A
u12,shop125,4.5,4.8,Good Hygiene,B
u26,shop130,4,2.7,Good Hygiene,B
u84,shop109,2.8,1.4,Bad Service and Bad Hygiene,A
u38,shop34,1.3,3.7,Good Service,B
u94,shop116,4.2,3.8,Good Hygiene,A
u45,shop107,1.5,3.4,Bad Service and Bad Hygiene,B
u99,shop118,2.4,3.7,Good Service,B
u57,shop110,2.8,2.5,Bad Service and Bad Hygiene,B
u71,shop46,2.4,4,Good Service,B
u100,shop33,1.4,1.2,Bad Service and Bad Hygiene,B
u21,shop16,4.4,4.7,Good Hygiene,B
u78,shop145,3.5,2.5,Bad Service and Bad Hygiene,A
u19,shop97,3.7,1.4,Good Hygiene,A
u70,shop64,3.8,4,Good Hygiene,A
u90,shop68,3.5,2.9,Bad Service and Bad Hygiene,A
u27,shop47,3.2,4.5,Good Service,B
u88,shop132,4.4,4.4,Good Hygiene,B
u77,shop9,3.8,2.6,Good Hygiene,A
u50,shop99,3.2,2.2,Bad Service and Bad Hygiene,A
u67,shop19,3.7,4.2,Good Hygiene,A
u54,shop94,3.6,4.3,Good Hygiene,B
u91,shop67,3.5,2.9,Bad Service and Bad Hygiene,A
u43,shop29,3.5,3.4,Bad Service and Bad Hygiene,A
u70,shop134,4.7,2.6,Good Hygiene,B
u67,shop126,3.1,3,Bad Service and Bad Hygiene,B
u74,shop44,4,4.1,Good Hygiene,B
u79,shop99,1.4,4.3,Good Service,A
u1,shop91,1.4,3.4,Bad Service and Bad Hygiene,A
u6,shop119,4.5,2.6,Good Hygiene,A
u29,shop30,1.3,3.2,Bad Service and Bad Hygiene,A
u75,shop121,2.9,2.8,Bad Service and Bad Hygiene,B
u54,shop119,2.5,4.1,Good Service,B
u99,shop134,4.7,2.2,Good Hygiene,A
u59,shop71,3.2,2.9,Bad Service and Bad Hygiene,B
u81,shop146,4.9,2.8,Good Hygiene,A
u8,shop111,3.5,3.4,Bad Service and Bad Hygiene,A
u30,shop67,4.9,3.1,Good Hygiene,B
u57,shop137,3.6,3.2,Good Hygiene,B
u24,shop61,4.8,1.5,Good Hygiene,A
u42,shop22,4.2,3.2,Good Hygiene,B
u67,shop58,1.1,4.6,Good Service,B
u9,shop22,2,3,Bad Service and Bad Hygiene,A
u19,shop63,4.4,3.4,Good Hygiene,A
u93,shop109,4.6,3.8,Good Hygiene,B
u17,shop116,4.3,4.1,Good Hygiene,A
u82,shop11,2.5,3.6,Good Service,A
u22,shop126,3.9,1.5,Good Hygiene,B
u5,shop145,2.9,4.5,Good Service,B
u63,shop117,1.5,4.9,Good Service,B
u95,shop26,4.9,3.2,Good Hygiene,A
u49,shop109,1.2,1.1,Bad Service and Bad Hygiene,B
u73,shop19,4.5,1.2,Good Hygiene,B
u94,shop60,2.8,3.2,Bad Service and Bad Hygiene,B
u57,shop142,1.1,2.6,Bad Service and Bad Hygiene,A
u88,shop129,3.9,3.4,Good Hygiene,B
u70,shop94,4.4,2.5,Good Hygiene,B
u23,shop59,4.3,3.9,Good Hygiene,A
u4,shop145,1.2,2.6,Bad Service and Bad Hygiene,B
u53,shop150,2.5,4,Good Service,B
u81,shop139,1.5,4.6,Good Service,B
u47,shop147,4.2,4.2,Good Hygiene,A
u83,shop121,2.2,4.9,Good Service,A
u82,shop122,4.6,3,Good Hygiene,B
u22,shop102,2.7,4.3,Good Service,A
u46,shop37,2.9,4.6,Good Service,A
u21,shop94,3.8,3.1,Good Hygiene,B
u22,shop109,1.1,4.7,Good Service,B
u9,shop140,3.9,4.8,Good Hygiene,A
u51,shop27,3.4,1.3,Bad Service and Bad Hygiene,B
u7,shop123,4.9,4.8,Good Hygiene,A
u31,shop10,5,2.5,Good Hygiene,B
u67,shop143,2.2,4,Good Service,A
u21,shop35,1.4,3.1,Bad Service and Bad Hygiene,B
u64,shop14,2.7,5,Good Service,B
u37,shop147,3.7,4,Good Hygiene,B
u53,shop55,4.3,4.1,Good Hygiene,B
u58,shop36,4.9,5,Good Hygiene,B
u1,shop52,4.6,3.7,Good Hygiene,B
u24,shop114,1.5,3.4,Bad Service and Bad Hygiene,A
u47,shop85,1.2,3.1,Bad Service and Bad Hygiene,A
u38,shop21,2.5,2.4,Bad Service and Bad Hygiene,B
u7,shop141,4.1,2.7,Good Hygiene,B
u19,shop39,1.3,3.6,Good Service,B
u55,shop102,2.6,2.2,Bad Service and Bad Hygiene,B
u61,shop85,3.5,1.1,Bad Service and Bad Hygiene,B
u67,shop141,2.5,2.5,Bad Service and Bad Hygiene,A
u62,shop64,4.2,3.4,Good Hygiene,B
u48,shop132,2.8,2.7,Bad Service and Bad Hygiene,B
u49,shop56,2.5,1.5,Bad Service and Bad Hygiene,B
u94,shop95,3.7,3.1,Good Hygiene,B
u20,shop101,1.5,4.3,Good Service,A
u36,shop107,4.9,5,Good Hygiene,B
u99,shop98,2.5,3.7,Good Service,B
u8,shop129,4,1.4,Good Hygiene,B
u76,shop7,2.6,3.9,Good Service,B
u66,shop119,4,5,Good Hygiene,A
u85,shop42,4.6,3.5,Good Hygiene,A
u29,shop21,4.8,3.2,Good Hygiene,A
u70,shop84,4,2.4,Good Hygiene,B
u68,shop34,4.1,2.8,Good Hygiene,B
u37,shop10,3.9,2.6,Good Hygiene,A
u13,shop64,4.9,3.1,Good Hygiene,A
u56,shop42,2.9,5,Good Service,B
u89,shop72,2.4,5,Good Service,B
u84,shop20,1.5,2,Bad Service and Bad Hygiene,B
u42,shop149,1.5,4.2,Good Service,B
u68,shop46,4.7,4.1,Good Hygiene,B
u98,shop138,1.2,4.4,Good Service,B
u46,shop43,4,2.7,Good Hygiene,B
u48,shop141,5,2.5,Good Hygiene,A
u83,shop122,3.5,1.5,Bad Service and Bad Hygiene,B
u62,shop73,3.1,3.8,Good Service,A
u79,shop146,2.8,3.4,Bad Service and Bad Hygiene,A
u16,shop136,1.2,2.6,Bad Service and Bad Hygiene,A
u36,shop114,4.1,3.6,Good Hygiene,B
u46,shop86,4.7,4.1,Good Hygiene,A
u26,shop59,4,3.7,Good Hygiene,A
u64,shop59,3.1,3.1,Bad Service and Bad Hygiene,B
u44,shop94,1.5,4.2,Good Service,B
u39,shop98,2.9,4.8,Good Service,A
u65,shop91,4.4,2.7,Good Hygiene,A
u8,shop11,3.6,4.6,Good Hygiene,B
u79,shop23,1.1,1.3,Bad Service and Bad Hygiene,B
u44,shop53,1.1,4.4,Good Service,B
u92,shop81,4.8,2,Good Hygiene,A
u8,shop146,4.1,2.6,Good Hygiene,B
u81,shop84,3.8,1.4,Good Hygiene,A
u61,shop115,1.4,2.9,Bad Service and Bad Hygiene,A
u30,shop49,1.3,3.7,Good Service,A
u41,shop90,4.7,3.4,Good Hygiene,B
u10,shop107,5,1.5,Good Hygiene,B
u17,shop108,3.6,3.6,Good Hygiene,B
u85,shop138,3.4,3.9,Good Service,A
u1,shop72,4.1,5,Good Hygiene,A
u26,shop70,4.2,3.4,Good Hygiene,A
u88,shop142,1.5,3.7,Good Service,B
u79,shop128,3.1,2.4,Bad Service and Bad Hygiene,A
u79,shop21,1.3,4.4,Good Service,B
u36,shop133,4.4,5,Good Hygiene,A
u38,shop87,4.4,2.8,Good Hygiene,A
u59,shop54,3.1,3.7,Good Service,A
u1,shop95,4.2,3.8,Good Hygiene,B
u43,shop84,2.4,4.9,Good Service,A
u54,shop149,2.8,2.8,Bad Service and Bad Hygiene,B
u70,shop146,3.7,3.8,Good Hygiene,B
u34,shop102,1.5,4.7,Good Service,A
u77,shop7,2.2,4,Good Service,B
u10,shop120,2.7,3.7,Good Service,B
u60,shop143,4.3,3.2,Good Hygiene,B
u61,shop77,2.9,1.5,Bad Service and Bad Hygiene,A
u47,shop123,3.6,2,Good Hygiene,A
u98,shop17,3.5,4.3,Good Service,B
u82,shop69,4.9,3.8,Good Hygiene,B
u95,shop80,4.7,2.7,Good Hygiene,B
u57,shop65,5,4.7,Good Hygiene,B
u16,shop38,1.4,4.9,Good Service,A
u52,shop56,4,1.1,Good Hygiene,B
u20,shop72,2.6,3.8,Good Service,A
u3,shop149,4.2,2.6,Good Hygiene,A
u40,shop128,1.4,1.1,Bad Service and Bad Hygiene,B
u71,shop68,2,4.4,Good Service,B
u100,shop26,3.9,4.1,Good Hygiene,B
u72,shop68,4.9,3.8,Good Hygiene,B
u87,shop147,1.1,3.7,Good Service,B
u59,shop56,1.3,4.6,Good Service,B
u97,shop141,1.2,2.5,Bad Service and Bad Hygiene,A
u98,shop72,1.4,2.9,Bad Service and Bad Hygiene,B
u78,shop77,4.9,1.1,Good Hygiene,A
u44,shop122,2.6,2.6,Bad Service and Bad Hygiene,A
u1,shop3,2,1.5,Bad Service and Bad Hygiene,A
u86,shop128,3.8,3.7,Good Hygiene,A
u49,shop79,1.3,4.7,Good Service,A
u89,shop62,3.2,1.1,Bad Service and Bad Hygiene,B
u85,shop130,1.4,1.5,Bad Service and Bad Hygiene,B
u19,shop65,3.5,4.6,Good Service,A
u15,shop9,4.9,3.8,Good Hygiene,B
u56,shop27,4.6,1.4,Good Hygiene,A
u82,shop84,3,3.6,Good Service,A
u52,shop98,2.2,3.4,Bad Service and Bad Hygiene,B
u92,shop126,3.1,1.5,Bad Service and Bad Hygiene,B
u33,shop89,3.9,2.8,Good Hygiene,A
u43,shop97,5,3.9,Good Hygiene,B
u93,shop150,1.3,4.3,Good Service,A
u84,shop48,3.1,2,Bad Service and Bad Hygiene,A
u4,shop71,2.2,3.1,Bad Service and Bad Hygiene,A
u26,shop80,2.4,4.7,Good Service,B
u75,shop28,1.4,2.5,Bad Service and Bad Hygiene,A
u3,shop107,2.7,3.2,Bad Service and Bad Hygiene,A
u29,shop108,3.6,3.8,Good Hygiene,B
u61,shop82,3.5,4,Good Service,A
u72,shop110,4.8,2.9,Good Hygiene,A
u79,shop108,1.3,2.6,Bad Service and Bad Hygiene,A
u21,shop21,4.2,4.5,Good Hygiene,A
u69,shop55,4.9,1.1,Good Hygiene,A
u25,shop45,3.2,4.3,Good Service,B
u60,shop33,2.4,1.2,Bad Service and Bad Hygiene,A
u29,shop14,2.6,3.6,Good Service,B
u1,shop100,3.5,3.9,Good Service,A
u59,shop149,3.9,3.6,Good Hygiene,A
u83,shop142,2.7,4.6,Good Service,B
u10,shop44,4.2,3.5,Good Hygiene,A
u85,shop120,4.7,5,Good Hygiene,B
u82,shop101,3.7,4.1,Good Hygiene,B
u19,shop101,3.9,1.5,Good Hygiene,A
u14,shop103,4.6,5,Good Hygiene,B
u9,shop22,5,1.4,Good Hygiene,B
u27,shop144,2.8,2.8,Bad Service and Bad Hygiene,A
u84,shop138,4,4.9,Good Hygiene,A
u82,shop5,3.1,3.2,Bad Service and Bad Hygiene,B
u61,shop69,1.3,3.1,Bad Service and Bad Hygiene,A
u9,shop36,2.5,4.4,Good Service,B
u17,shop142,4.4,2.8,Good Hygiene,B
u76,shop104,5,4.2,Good Hygiene,A
u100,shop66,4.4,3.7,Good Hygiene,A
u47,shop150,3,4.6,Good Service,B
u8,shop134,5,2.8,Good Hygiene,B
u46,shop127,2.2,2.7,Bad Service and Bad Hygiene,A
u36,shop81,4.8,4.5,Good Hygiene,B
u4,shop122,4,3.1,Good Hygiene,B
u18,shop148,1.1,4.3,Good Service,A
u52,shop59,4.5,4.2,Good Hygiene,B
u27,shop133,3.1,5,Good Service,B
u19,shop29,3.6,2.7,Good Hygiene,B
u48,shop46,3.2,3.4,Bad Service and Bad Hygiene,B
u21,shop6,3.9,3.9,Good Hygiene,B
u26,shop149,1.5,4.6,Good Service,A
u90,shop132,4.2,4.2,Good Hygiene,B
u48,shop134,3.2,3.8,Good Service,B
u10,shop119,3.1,4.9,Good Service,A
u95,shop38,3.7,3.7,Good Hygiene,A
u68,shop24,2.4,2.9,Bad Service and Bad Hygiene,A
u34,shop85,2.4,2.6,Bad Service and Bad Hygiene,A
u73,shop116,1.5,4.1,Good Service,B
u51,shop63,4.9,2.4,Good Hygiene,B
u75,shop7,2.2,4.7,Good Service,A
u72,shop6,3,1.1,Bad Service and Bad Hygiene,A
u83,shop24,1.5,4.6,Good Service,A
u99,shop116,4.7,2.9,Good Hygiene,A
u25,shop49,5,2.9,Good Hygiene,B
u36,shop109,1.3,4.2,Good Service,B
u54,shop150,1.1,2.4,Bad Service and Bad Hygiene,B
u48,shop133,4.2,4.3,Good Hygiene,A
u96,shop82,2.8,1.4,Bad Service and Bad Hygiene,B
u100,shop67,4.5,3.5,Good Hygiene,A
u87,shop33,3,3.6,Good Service,A
u40,shop35,3,4.2,Good Service,B
u100,shop33,2.4,4.5,Good Service,B
u24,shop14,1.2,2.8,Bad Service and Bad Hygiene,A
u83,shop77,5,3.7,Good Hygiene,B
u11,shop48,4.6,4.9,Good Hygiene,A
u7,shop77,2.4,3.6,Good Service,B
u12,shop66,2.9,3.7,Good Service,B
u40,shop113,1.4,3.2,Bad Service and Bad Hygiene,A
u28,shop98,4.1,3.1,Good Hygiene,A
u64,shop13,4.5,3.8,Good Hygiene,A
u78,shop1,4.7,4.7,Good Hygiene,B
u16,shop28,2,2.7,Bad Service and Bad Hygiene,B
u16,shop33,4.1,4.9,Good Hygiene,A
u36,shop8,4.1,4.4,Good Hygiene,B
u18,shop105,1.1,4.3,Good Service,A
u84,shop1,4,2.5,Good Hygiene,B
u35,shop67,2.9,4,Good Service,A
u45,shop71,2,3.4,Bad Service and Bad Hygiene,A
u41,shop147,4.9,3.6,Good Hygiene,A
u28,shop103,4.9,3.4,Good Hygiene,B
u84,shop81,4.8,1.4,Good Hygiene,B
u59,shop26,4.9,1.5,Good Hygiene,A
u81,shop50,1.4,2.5,Bad Service and Bad Hygiene,B
u12,shop111,2.4,2.7,Bad Service and Bad Hygiene,A
u97,shop31,2.2,3,Bad Service and Bad Hygiene,B
u35,shop122,2.9,2,Bad Service and Bad Hygiene,A
u39,shop65,3.4,4.8,Good Service,A
u4,shop121,3.8,4.3,Good Hygiene,A
u74,shop138,4.1,3.5,Good Hygiene,A
u69,shop134,1.2,4.4,Good Service,A
u12,shop140,1.1,1.5,Bad Service and Bad Hygiene,B
u39,shop35,1.3,1.5,Bad Service and Bad Hygiene,B
u84,shop79,4,1.5,Good Hygiene,A
u69,shop128,1.3,4.6,Good Service,A
u15,shop138,5,3.7,Good Hygiene,B
u26,shop93,3,3.5,Bad Service and Bad Hygiene,A
u71,shop30,1.3,2,Bad Service and Bad Hygiene,A
u34,shop137,4.4,4,Good Hygiene,A
u45,shop43,4.4,3.9,Good Hygiene,A
u30,shop1,3.4,1.5,Bad Service and Bad Hygiene,A
u34,shop138,4.3,4.1,Good Hygiene,A
u50,shop132,3,2.5,Bad Service and Bad Hygiene,A
u42,shop129,2.2,2.9,Bad Service and Bad Hygiene,A
u66,shop135,1.4,4.9,Good Service,B
u71,shop10,4.2,2.4,Good Hygiene,B
u78,shop21,3.4,1.4,Bad Service and Bad Hygiene,B
u67,shop29,1.2,4,Good Service,A
u30,shop95,2.2,1.3,Bad Service and Bad Hygiene,A
u48,shop80,4.8,1.3,Good Hygiene,B
u45,shop150,2.6,3.2,Bad Service and Bad Hygiene,A
u6,shop4,2,3.8,Good Service,B
u72,shop122,2.2,1.5,Bad Service and Bad Hygiene,A
u83,shop112,4.4,1.2,Good Hygiene,B
u81,shop30,3.4,4.6,Good Service,A
u92,shop5,2.8,4.2,Good Service,A
u4,shop94,3.9,5,Good Hygiene,A
u41,shop110,4.4,1.5,Good Hygiene,A
u46,shop75,3.1,3.7,Good Service,A
u85,shop143,1.2,3.2,Bad Service and Bad Hygiene,A
u94,shop39,5,2.8,Good Hygiene,B
u73,shop67,4.4,5,Good Hygiene,A
u96,shop87,3.4,2.6,Bad Service and Bad Hygiene,B
u18,shop83,4,3.8,Good Hygiene,B
u92,shop93,4.2,4.4,Good Hygiene,B
u78,shop35,2.7,1.3,Bad Service and Bad Hygiene,A
u75,shop133,3,2.5,Bad Service and Bad Hygiene,A
u32,shop19,3.4,3,Bad Service and Bad Hygiene,A
u24,shop88,2.4,3.5,Bad Service and Bad Hygiene,A
u95,shop122,2.9,1.3,Bad Service and Bad Hygiene,A
u33,shop111,3,2.8,Bad Service and Bad Hygiene,A
u12,shop27,5,2.9,Good Hygiene,A
u3,shop102,1.1,3.9,Good Service,A
u4,shop77,1.1,3.2,Bad Service and Bad Hygiene,A
u81,shop13,3.9,3.1,Good Hygiene,A
u59,shop99,1.4,1.1,Bad Service and Bad Hygiene,A
u94,shop11,4.3,3.6,Good Hygiene,A
u46,shop78,2.8,3.9,Good Service,A
u63,shop31,3.2,4.6,Good Service,A
u90,shop86,5,3.7,Good Hygiene,B
u47,shop26,4.7,3.9,Good Hygiene,B
u21,shop6,4.4,4.4,Good Hygiene,B
u31,shop90,4.5,1.4,Good Hygiene,B
u80,shop53,2,2.8,Bad Service and Bad Hygiene,A
u89,shop127,1.5,2.6,Bad Service and Bad Hygiene,A
u5,shop125,1.4,2.5,Bad Service and Bad Hygiene,B
u40,shop149,3.8,3.4,Good Hygiene,B
u32,shop3,4.9,3.9,Good Hygiene,B
u85,shop19,4.9,4.3,Good Hygiene,A
u1,shop2,2.2,4.4,Good Service,B
u2,shop40,5,3.5,Good Hygiene,B
u68,shop4,2.4,1.5,Bad Service and Bad Hygiene,B
u79,shop99,1.5,2.9,Bad Service and Bad Hygiene,B
u57,shop73,1.3,4.9,Good Service,A
u42,shop102,4.5,3.1,Good Hygiene,A
u60,shop25,4.7,5,Good Hygiene,A
u89,shop37,4.4,2,Good Hygiene,A
u2,shop112,4.4,2.2,Good Hygiene,A
u34,shop18,4.5,1.1,Good Hygiene,A
u82,shop121,1.3,3.7,Good Service,A
u36,shop86,2.9,3.4,Bad Service and Bad Hygiene,A
u57,shop133,4.2,4.5,Good Hygiene,B
u42,shop90,3.5,5,Good Service,B
u46,shop81,3.9,1.5,Good Hygiene,B
u87,shop63,3.5,4.9,Good Service,B
u13,shop79,4.5,2.7,Good Hygiene,A
u17,shop31,3.1,4.7,Good Service,B
u55,shop143,2.6,3.2,Bad Service and Bad Hygiene,B
u78,shop113,2.8,3.7,Good Service,A
u8,shop141,2.9,1.1,Bad Service and Bad Hygiene,A
u100,shop108,3,2.4,Bad Service and Bad Hygiene,B
u66,shop19,2.2,4.8,Good Service,B
u2,shop18,1.3,4.7,Good Service,B
u56,shop3,4.2,3.8,Good Hygiene,B
u19,shop103,4.3,2.4,Good Hygiene,B
u62,shop129,1.2,4.5,Good Service,B
u91,shop81,1.3,4.4,Good Service,A
u68,shop73,3.5,1.3,Bad Service and Bad Hygiene,B
u54,shop90,5,3.6,Good Hygiene,A
u95,shop80,2.5,2.6,Bad Service and Bad Hygiene,A
u6,shop58,1.1,2.5,Bad Service and Bad Hygiene,B
u19,shop73,4.3,2.5,Good Hygiene,A
u29,shop31,4,3.1,Good Hygiene,A
u10,shop19,1.5,4.2,Good Service,A
u28,shop6,5,2.9,Good Hygiene,B
u75,shop47,4.8,3.4,Good Hygiene,A
u94,shop87,4.6,4.9,Good Hygiene,B
u48,shop13,3.2,2.4,Bad Service and Bad Hygiene,B
u7,shop94,3.8,1.5,Good Hygiene,A
u7,shop8,4.6,2,Good Hygiene,A
u2,shop52,3.1,4.2,Good Service,B
u63,shop8,1.4,4.9,Good Service,A
u48,shop39,3.6,3.4,Good Hygiene,A
u42,shop56,4.3,4.8,Good Hygiene,A
u78,shop81,2.7,2.7,Bad Service and Bad Hygiene,A
u69,shop13,4.3,4.1,Good Hygiene,B
u91,shop98,4.5,2.7,Good Hygiene,B
u53,shop111,4,3.8,Good Hygiene,B
u90,shop85,1.2,3.2,Bad Service and Bad Hygiene,B
u33,shop102,4.3,2.7,Good Hygiene,A
u29,shop84,4,3.4,Good Hygiene,B
u49,shop116,3.8,4.5,Good Hygiene,B
u60,shop144,1.3,1.2,Bad Service and Bad Hygiene,B
u71,shop21,4.9,2.5,Good Hygiene,A
u36,shop114,3.7,3,Good Hygiene,B
u57,shop7,2.9,3.7,Good Service,A
u100,shop26,4.5,4.7,Good Hygiene,A
u92,shop111,3.7,2,Good Hygiene,A
u70,shop83,4,1.2,Good Hygiene,A
u4,shop86,4.8,2.6,Good Hygiene,B
u24,shop54,1.2,2,Bad Service and Bad Hygiene,B
u41,shop117,3,5,Good Service,A
u79,shop55,4.1,4.7,Good Hygiene,B
u29,shop4,1.4,1.5,Bad Service and Bad Hygiene,B
u34,shop122,2.5,3.9,Good Service,B
u10,shop34,4.5,2.2,Good Hygiene,A
u12,shop46,2.5,3.4,Bad Service and Bad Hygiene,A
u50,shop126,2.8,1.1,Bad Service and Bad Hygiene,A
u71,shop59,3.7,2.6,Good Hygiene,A
u55,shop67,4.3,3.4,Good Hygiene,B
u72,shop32,4.5,1.5,Good Hygiene,B
u87,shop67,1.2,2.5,Bad Service and Bad Hygiene,B
u7,shop85,3.7,3.5,Good Hygiene,A
u10,shop49,1.5,3.7,Good Service,A
u39,shop27,3.9,4.2,Good Hygiene,A
u14,shop122,2.2,3,Bad Service and Bad Hygiene,B
u83,shop117,3.4,2,Bad Service and Bad Hygiene,B
u15,shop5,3.2,4.7,Good Service,A
u98,shop39,2.4,4.4,Good Service,A
u82,shop67,5,3.8,Good Hygiene,A
u98,shop43,4.8,3.7,Good Hygiene,B
u12,shop15,4.3,2.6,Good Hygiene,B
u37,shop65,4.3,3.7,Good Hygiene,A
u60,shop89,4.4,4.4,Good Hygiene,B
u49,shop110,1.4,3.6,Good Service,B
u76,shop92,2,4.9,Good Service,A
u10,shop85,3.1,3.1,Bad Service and Bad Hygiene,A
u2,shop57,3.7,2.8,Good Hygiene,B
u26,shop76,4.1,1.2,Good Hygiene,B
u29,shop54,4.4,2,Good Hygiene,B
u7,shop55,1.2,2.7,Bad Service and Bad Hygiene,B
u15,shop56,4.2,4.9,Good Hygiene,A
u30,shop56,1.3,3.7,Good Service,B
u13,shop12,1.1,4.4,Good Service,A
u42,shop149,1.3,1.3,Bad Service and Bad Hygiene,B
u87,shop7,4,4.8,Good Hygiene,B
u59,shop117,2.8,4.3,Good Service,A
u40,shop112,3,3.2,Bad Service and Bad Hygiene,A
u56,shop63,4.6,1.5,Good Hygiene,B
u28,shop25,2.9,5,Good Service,B
u54,shop96,3.5,2.7,Bad Service and Bad Hygiene,A
u44,shop50,4.4,2.9,Good Hygiene,B
u48,shop40,1.3,2.5,Bad Service and Bad Hygiene,B
u50,shop92,3.2,5,Good Service,A
u13,shop37,3.5,2,Bad Service and Bad Hygiene,A
u73,shop14,3.4,3.4,Bad Service and Bad Hygiene,A
u45,shop113,4.9,1.1,Good Hygiene,A
u52,shop118,2,3.7,Good Service,A
u19,shop84,3.6,3.7,Good Hygiene,B
u42,shop55,3.7,2.2,Good Hygiene,A
u100,shop88,3.8,3.5,Good Hygiene,A
u79,shop101,1.2,1.3,Bad Service and Bad Hygiene,B
u68,shop147,4.6,4.9,Good Hygiene,A
u28,shop26,4.3,3.7,Good Hygiene,A
u29,shop64,2.4,3.8,Good Service,B
u24,shop50,4.3,3.9,Good Hygiene,B
u70,shop52,2.6,3.8,Good Service,B
u24,shop130,4.2,4.7,Good Hygiene,A
u42,shop26,1.4,2.2,Bad Service and Bad Hygiene,A
u22,shop39,4.6,4.8,Good Hygiene,A
u29,shop24,3.2,3,Bad Service and Bad Hygiene,B
u72,shop88,1.2,1.5,Bad Service and Bad Hygiene,A
u83,shop61,2.6,2.8,Bad Service and Bad Hygiene,B
u24,shop69,4.6,2.5,Good Hygiene,A
u14,shop90,4.7,4.5,Good Hygiene,B
u20,shop126,4.1,4.3,Good Hygiene,A
u26,shop127,4.4,2.5,Good Hygiene,B
u49,shop7,3.5,4.1,Good Service,B
u59,shop19,3,4.9,Good Service,B
u70,shop70,3.8,4.2,Good Hygiene,B
u93,shop105,1.2,4.8,Good Service,A
u20,shop119,1.4,1.3,Bad Service and Bad Hygiene,B
u1,shop19,1.3,3.9,Good Service,B
u21,shop143,2.2,2.4,Bad Service and Bad Hygiene,B
u33,shop33,4.7,4.4,Good Hygiene,B
u3,shop93,4.3,3.5,Good Hygiene,A
u13,shop108,4.3,3.9,Good Hygiene,A
u85,shop34,2.2,4.8,Good Service,B
u62,shop56,2.8,4,Good Service,B
u54,shop60,3.4,4.7,Good Service,A
u67,shop25,4.1,3.6,Good Hygiene,B
u41,shop88,1.3,5,Good Service,B
u44,shop103,3,1.2,Bad Service and Bad Hygiene,B
u18,shop67,3.9,3.1,Good Hygiene,B
u25,shop47,3.4,2.2,Bad Service and Bad Hygiene,A
u11,shop76,4.7,2.2,Good Hygiene,A
u67,shop30,4.8,4.3,Good Hygiene,B
u37,shop124,2.8,2.2,Bad Service and Bad Hygiene,A
u8,shop46,2.4,2.4,Bad Service and Bad Hygiene,A
u85,shop112,3.6,4.3,Good Hygiene,B
u53,shop76,3.2,5,Good Service,B
u63,shop98,4.3,3.5,Good Hygiene,A
u49,shop15,3.6,2.8,Good Hygiene,A
u17,shop56,3,2.9,Bad Service and Bad Hygiene,B
u74,shop50,4.1,1.1,Good Hygiene,B
u58,shop141,4.4,3.9,Good Hygiene,A
u8,shop99,4.7,4.8,Good Hygiene,A
u85,shop42,2.2,3.2,Bad Service and Bad Hygiene,A
u72,shop86,3.2,4.7,Good Service,A
u32,shop83,3.4,1.3,Bad Service and Bad Hygiene,B
u92,shop21,1.4,3.9,Good Service,A
u1,shop137,4.1,1.3,Good Hygiene,B
u33,shop21,2.7,3.1,Bad Service and Bad Hygiene,B
u35,shop51,5,3.4,Good Hygiene,B
u49,shop4,4.2,3,Good Hygiene,A
u77,shop54,1.4,3.9,Good Service,A
u61,shop14,3.9,1.3,Good Hygiene,A
u60,shop101,3.9,4.4,Good Hygiene,A
u50,shop102,3.5,3.9,Good Service,A
u11,shop26,2,2.6,Bad Service and Bad Hygiene,B
u28,shop24,2.2,3.2,Bad Service and Bad Hygiene,A
u53,shop111,2,2.9,Bad Service and Bad Hygiene,B
u66,shop35,3.5,4.4,Good Service,A
u42,shop47,4.2,4.4,Good Hygiene,A
u55,shop28,1.4,2,Bad Service and Bad Hygiene,A
u1,shop21,2.9,2.9,Bad Service and Bad Hygiene,A
u26,shop129,5,1.1,Good Hygiene,B
u66,shop69,4.2,1.3,Good Hygiene,A
u96,shop57,4.3,3,Good Hygiene,B
u27,shop98,4.7,1.1,Good Hygiene,A
