b230,f136,2
b745,f169,4
b904,f119,1
b170,f141,1
b372,f126,4
b669,f128,2
b904,f187,5
b466,f195,2
b824,f107,4
b251,f129,3
b978,f180,3
b611,f159,4
b789,f130,2
b263,f183,5
b695,f110,5
b793,f173,2
b383,f199,3
b771,f142,2
b155,f177,5
b391,f111,1
b154,f137,3
b625,f167,3
b881,f141,5
b1053,f197,4
b849,f111,4
b971,f126,2
b762,f134,3
b827,f155,5
b897,f118,4
b749,f190,2
b432,f193,5
b560,f136,4
b102,f124,2
b930,f196,2
b466,f161,1
b751,f118,3
b189,f109,1
b506,f157,2
b357,f136,3
b801,f148,4
b205,f167,3
b907,f105,1
b561,f126,2
b374,f186,3
b209,f129,1
b527,f163,2
b798,f123,4
b186,f181,1
b385,f104,1
b549,f172,4
b398,f152,1
b1080,f193,4
b438,f156,3
b1091,f160,5
b738,f105,4
b699,f197,2
b150,f125,5
b966,f197,5
b697,f150,3
b396,f194,3
b1014,f136,1
b1057,f151,1
b646,f118,5
b303,f158,1
b193,f160,3
b346,f184,2
b675,f137,4
b612,f101,4
b403,f182,5
b153,f194,1
b649,f157,1
b216,f134,5
b963,f143,3
b1047,f198,1
b213,f116,1
b804,f136,3
b913,f178,4
b154,f110,5
b1048,f158,4
b419,f123,5
b1064,f107,1
b330,f139,1
b506,f106,5
b233,f117,4
b821,f108,3
b773,f149,4
b285,f153,3
b1018,f181,3
b866,f191,3
b155,f126,2
b914,f148,1
b376,f173,1
b128,f169,4
b298,f138,5
b666,f186,1
b303,f120,1
b970,f171,3
b739,f194,4
b960,f122,2
b1058,f185,5
b216,f132,5
b284,f117,1
b439,f188,2
b646,f118,3
b438,f163,3
b771,f159,1
b698,f169,3
b438,f160,4
b928,f171,4
b848,f155,1
b1058,f151,2
b573,f129,4
b908,f149,2
b486,f123,3
b888,f181,5
b836,f112,5
b825,f172,3
b369,f179,5
b703,f155,1
b645,f117,3
b1014,f134,5
b1005,f190,3
b699,f113,5
b624,f101,4
b668,f180,4
b644,f171,3
b405,f139,2
b997,f132,3
b734,f131,1
b628,f138,4
b898,f136,2
b695,f144,5
b369,f158,1
b799,f116,3
b345,f113,4
b655,f109,1
b575,f119,1
b1005,f168,1
b718,f119,5
b222,f113,2
b938,f168,5
b508,f196,4
b163,f153,1
b996,f156,2
b731,f149,4
b352,f106,4
b882,f124,5
b714,f174,4
b207,f191,4
b319,f180,1
b364,f133,3
b957,f160,4
b619,f171,2
b150,f158,1
b468,f149,4
b598,f141,1
b330,f142,2
b136,f136,3
b144,f179,2
b861,f134,2
b419,f104,1
b988,f119,4
b592,f145,5
b823,f136,1
b343,f158,5
b169,f180,5
b222,f154,3
b976,f179,5
b534,f193,5
b498,f189,1
b106,f197,3
b207,f190,1
b310,f160,2
b885,f131,5
b518,f101,5
b165,f133,4
b101,f109,2
b530,f169,3
b765,f150,1
b545,f127,1
b794,f118,2
b768,f133,2
b743,f113,1
b242,f133,1
b946,f187,5
b1016,f115,4
b579,f116,1
b682,f107,4
b716,f162,4
b957,f180,5
b248,f102,2
b897,f111,5
b646,f114,3
b187,f176,1
b303,f185,3
b1065,f123,3
b828,f134,5
b1022,f128,5
b702,f186,2
b306,f102,2
b561,f106,2
b1071,f164,4
b264,f137,4
b504,f181,3
b357,f159,2
b477,f108,2
b444,f115,5
b788,f135,4
b1016,f146,2
b448,f110,2
b1001,f132,3
b125,f113,5
b561,f186,2
b789,f155,5
b577,f104,1
b117,f131,4
b996,f155,4
b693,f110,4
b406,f106,5
b760,f188,3
b233,f135,5
b962,f122,3
b147,f158,3
b359,f129,5
b1024,f133,1
b168,f174,2
b328,f116,1
b262,f129,2
b419,f125,1
b985,f150,5
b983,f180,1
b350,f126,3
b1096,f190,3
b111,f121,2
b862,f110,2
b478,f156,2
b865,f110,2
b691,f104,1
b1033,f120,2
b163,f184,3
b834,f144,5
b173,f185,3
b754,f109,5
b873,f104,4
b965,f107,1
b838,f103,2
b279,f105,3
b198,f150,1
b240,f167,3
b1054,f134,5
b648,f130,1
b1044,f186,5
b238,f117,4
b460,f197,4
b554,f135,2
b741,f195,5
b702,f104,2
b886,f105,5
b133,f193,3
b608,f112,5
b584,f169,3
b778,f180,5
b858,f166,1
b115,f159,4
b139,f189,1
b322,f111,5
b777,f176,3
b205,f172,2
b860,f133,5
b242,f128,3
b991,f197,5
b783,f167,3
b447,f137,4
b470,f180,4
b634,f128,4
b603,f144,3
b534,f189,5
b481,f111,4
b598,f127,3
b1019,f141,1
b613,f199,1
b130,f117,1
b906,f146,4
b148,f193,5
b432,f132,1
b235,f119,1
b943,f171,1
b1000,f141,5
b171,f179,4
b992,f121,4
b726,f172,2
b1038,f166,3
b864,f182,2
b551,f192,2
b1007,f128,1
b453,f192,2
b868,f179,1
b719,f175,1
b282,f173,1
b167,f102,3
b631,f189,4
b806,f146,2
b737,f149,1
b194,f189,5
b707,f114,2
b107,f200,1
b709,f108,1
b530,f109,4
b691,f183,4
b351,f150,3
b528,f154,1
b199,f193,4
b749,f192,2
b733,f153,5
b490,f196,5
b411,f181,4
b508,f199,3
b830,f173,1
b268,f188,2
b1046,f136,1
b315,f188,1
b764,f187,2
b297,f129,2
b863,f148,2
b339,f167,4
b476,f123,3
b532,f118,5
b857,f134,5
b497,f124,5
b875,f123,3
b496,f115,5
b206,f198,2
b997,f163,3
b925,f140,3
b756,f105,1
b101,f144,1
b107,f146,4
b423,f193,5
b757,f123,2
b536,f101,2
b844,f154,3
b370,f109,4
b474,f116,2
b866,f130,3
b473,f173,2
b324,f150,5
b496,f176,3
b475,f125,3
b1042,f178,2
b1076,f129,2
b941,f151,4
b467,f124,3
b715,f136,2
b300,f166,4
b1089,f117,1
b662,f130,1
b327,f151,2
b589,f120,3
b740,f196,3
b503,f184,3
b395,f143,4
b422,f154,2
b1069,f132,5
b721,f169,5
b830,f188,4
b160,f179,3
b193,f138,3
b721,f113,1
b701,f146,3
b128,f188,1
b769,f121,4
b681,f155,2
b716,f179,1
b210,f109,4
b658,f195,4
b318,f148,3
b539,f181,1
b138,f106,1
b118,f136,5
b109,f148,4
b645,f154,5
b864,f182,4
b1054,f152,5
b515,f178,5
b196,f112,3
b942,f123,2
b532,f135,2
b419,f172,4
b349,f139,2
b879,f108,5
b185,f198,4
b545,f124,3
b449,f113,2
b792,f191,1
b129,f119,1
b119,f191,3
b827,f177,2
b494,f125,5
b703,f113,1
b397,f186,3
b287,f146,3
b371,f169,2
b709,f155,4
b968,f183,5
b928,f163,1
b1013,f131,4
b782,f155,3
b950,f166,1
b620,f134,1
b556,f108,5
b215,f192,1
b285,f187,1
b353,f135,5
b180,f119,1
b850,f124,2
b335,f194,2
b634,f141,1
b968,f157,1
b621,f135,2
b907,f128,2
b337,f200,1
b632,f191,2
b948,f127,3
b658,f129,5
b679,f191,3
b220,f139,1
b473,f127,3
b518,f140,2
b526,f188,5
b983,f163,1
b551,f162,1
b447,f114,5
b832,f102,3
b1043,f162,2
b514,f154,5
b351,f136,5
b832,f189,1
b354,f181,1
b942,f191,5
b418,f105,3
b547,f116,2
b727,f154,2
b131,f175,3
b503,f193,2
b276,f182,2
b381,f108,4
b453,f170,1
b444,f195,3
b1005,f145,1
b526,f153,4
b550,f142,1
b330,f168,2
b1085,f173,5
b1017,f170,4
b176,f167,2
b834,f115,1
b1097,f163,4
b985,f179,3
b1008,f160,5
b692,f147,5
b580,f121,5
b665,f149,4
b960,f178,3
b274,f179,2
b147,f126,4
b342,f159,3
b351,f105,5
b1005,f191,1
b596,f188,2
b458,f168,4
b784,f112,1
b1058,f192,5
b796,f186,4
b438,f107,4
b762,f199,4
b364,f149,2
b490,f156,2
b721,f115,2
b834,f129,3
b471,f171,1
b688,f138,2
b813,f170,5
b586,f108,4
b209,f132,1
b966,f102,1
b929,f193,5
b869,f128,1
b424,f106,5
b831,f120,5
b913,f174,2
b447,f113,1
b277,f181,5
b277,f122,5
b708,f192,5
b708,f139,4
b721,f191,4
b814,f139,1
b577,f158,5
b121,f167,4
b830,f169,3
b535,f132,4
b665,f118,1
b920,f144,5
b558,f193,5
b233,f114,2
b238,f168,5
b871,f154,3
b398,f114,4
b186,f101,2
b132,f141,2
b1040,f155,2
b127,f135,5
b1013,f146,4
b518,f139,4
b204,f187,4
b517,f105,4
b884,f196,4
b1084,f122,1
b913,f109,4
b431,f122,1
b481,f155,1
b122,f111,3
b247,f126,3
b216,f160,4
b309,f132,3
b815,f153,1
b978,f154,1
b680,f115,4
b365,f156,1
b232,f135,2
b215,f112,4
b222,f171,4
b694,f159,3
b148,f108,5
b584,f157,3
b875,f163,2
b1097,f147,5
b812,f173,4
b658,f126,1
b138,f195,1
b1065,f143,3
b253,f191,4
b666,f132,1
b446,f115,2
b1069,f144,2
b498,f200,2
b462,f132,1
b1073,f118,2
b482,f107,1
b353,f136,2
b372,f189,5
b1057,f197,5
b735,f186,3
b1016,f159,1
b805,f169,3
b464,f179,3
b796,f143,5
b878,f177,3
b458,f139,2
b946,f118,2
b708,f182,3
b276,f133,2
b520,f185,1
b1080,f140,5
b682,f115,4
b875,f121,1
b548,f119,2
b404,f127,4
b244,f188,5
b597,f124,4
b576,f142,2
b446,f141,3
b980,f117,1
b706,f163,1
b578,f106,2
b261,f159,4
b752,f130,5
b720,f156,5
b636,f126,5
b173,f176,1
b606,f144,4
b355,f145,4
b1016,f144,3
b494,f125,5
b236,f108,4
b536,f162,5
b897,f143,1
b933,f170,1
b552,f195,2
b882,f144,1
b686,f111,1
b324,f139,2
b802,f153,1
b718,f185,5
b670,f193,4
b1071,f153,4
b755,f128,2
b828,f132,5
b282,f176,2
b397,f186,3
b631,f116,2
b662,f130,3
b399,f140,1
b1088,f163,1
b837,f120,2
b624,f161,2
b888,f144,5
b938,f172,5
b1066,f113,2
b440,f154,1
b1097,f129,3
b483,f107,4
b1004,f101,1
b301,f143,4
b114,f191,4
b972,f120,3
b695,f164,2
b657,f143,1
b374,f119,3
b697,f184,1
b607,f186,4
b1056,f144,5
b653,f110,4
b985,f190,5
b584,f183,4
b419,f151,1
b553,f117,1
b143,f136,2
b146,f102,4
b469,f122,2
b362,f152,5
b631,f143,5
b1062,f113,5
b823,f192,4
b540,f159,2
b557,f179,5
b735,f186,5
b434,f141,4
b176,f122,3
b355,f179,4
b678,f133,3
b640,f190,5
b440,f155,1
b173,f140,2
b293,f122,4
b1082,f176,3
b467,f146,5
b1047,f114,1
b253,f146,3
b130,f149,4
b102,f187,2
b440,f199,1
b980,f115,5
b277,f187,5
b648,f148,5
b1074,f180,2
b150,f147,4
b155,f196,1
b1069,f151,1
b284,f196,2
b654,f137,3
b453,f103,2
b135,f185,4
b329,f163,1
b171,f136,3
b1019,f193,1
b617,f163,2
b150,f183,1
b366,f192,2
b878,f169,5
b966,f133,4
b138,f110,4
b715,f103,5
b714,f140,1
b867,f168,4
b306,f106,2
b160,f177,5
b610,f141,3
b694,f127,2
b149,f171,3
b1098,f117,4
b487,f110,4
b155,f144,4
b154,f150,2
b696,f141,4
b724,f122,1
b359,f182,2
b564,f160,3
b175,f188,1
b920,f174,2
b128,f167,4
b543,f193,1
b471,f177,3
b596,f183,5
b627,f170,3
b328,f145,4
b666,f194,5
b934,f128,2
b269,f183,5
b296,f143,2
b658,f181,1
b298,f118,1
b446,f121,4
b136,f107,3
b822,f177,5
b399,f119,1
b814,f117,4
b476,f164,2
b825,f175,4
b409,f104,2
b771,f157,1
b377,f130,4
b329,f161,5
b282,f124,1
b257,f199,2
b1095,f191,3
b1060,f180,5
b784,f195,5
b218,f109,3
b367,f199,5
b594,f144,5
b491,f153,5
b911,f199,5
b282,f122,2
b269,f180,5
b1090,f151,3
b707,f149,1
b498,f131,3
b814,f163,3
b865,f155,4
b229,f187,3
b126,f119,5
b670,f117,4
b161,f178,1
b445,f141,2
b159,f163,5
b457,f142,1
b962,f157,2
b832,f176,1
b696,f150,3
b744,f196,4
b456,f151,5
b813,f117,4
b539,f169,5
b1068,f158,2
b588,f173,2
b475,f102,1
b977,f174,2
b174,f111,1
b198,f129,2
b1007,f191,2
b684,f181,1
b531,f106,4
b235,f154,4
b373,f157,5
b698,f132,3
b532,f112,3
b971,f182,5
b498,f105,1
b410,f137,4
b185,f127,5
b852,f164,5
b634,f174,5
b300,f107,3
b741,f158,3
b836,f101,2
b656,f149,3
b954,f184,5
b449,f136,1
b636,f109,2
b718,f126,2
b535,f159,1
b572,f149,2
b271,f157,3
b112,f103,5
b450,f102,2
b828,f182,4
b751,f159,5
b161,f104,2
b427,f158,1
b709,f125,2
b472,f120,1
b698,f101,2
b616,f127,3
b467,f196,3
b168,f123,4
b997,f168,1
b579,f162,2
b136,f172,1
b829,f173,5
b1033,f196,3
b256,f102,1
b637,f130,1
b1041,f182,2
b599,f192,3
b1084,f110,4
b880,f165,3
b628,f163,2
b107,f102,3
b440,f171,2
b795,f192,2
b299,f185,4
b892,f154,4
b506,f139,4
b369,f156,3
b261,f180,3
b424,f123,1
b471,f190,1
b124,f123,5
b377,f165,2
b145,f138,4
b680,f140,1
b928,f182,5
b525,f171,1
b557,f193,3
b1020,f146,1
b679,f173,2
b268,f123,3
b798,f135,5
b321,f104,5
b188,f131,1
b782,f104,5
b174,f108,5
b1019,f172,4
b557,f171,1
b313,f196,4
b1029,f184,1
b675,f135,3
b419,f121,5
b1048,f156,4
b889,f103,1
b187,f131,1
b714,f103,3
b415,f105,1
b1029,f179,4
b703,f125,5
b1056,f160,2
b306,f191,3
b505,f109,5
b309,f190,5
b336,f139,1
b586,f142,1
b178,f124,1
b536,f115,5
b951,f103,3
b597,f141,4
b492,f105,5
b615,f105,4
b904,f163,3
b1029,f150,4
b582,f127,5
b189,f194,4
b103,f111,5
b685,f117,1
b767,f133,1
b888,f103,1
b351,f110,1
b153,f101,1
b692,f156,5
b773,f110,1
b900,f188,1
b349,f101,2
b125,f154,1
b151,f117,2
b949,f118,4
b215,f180,3
b941,f198,5
b689,f183,4
b127,f158,2
b603,f110,2
b895,f164,1
b1056,f114,4
b830,f129,1
b509,f125,5
b619,f103,2
b554,f155,5
b281,f186,2
b398,f126,5
b650,f176,2
b337,f129,4
b277,f115,5
b278,f183,4
b445,f194,1
b830,f125,3
b941,f175,5
b600,f132,1
b1056,f170,5
b932,f189,5
b182,f108,1
b772,f179,1
b529,f173,5
b409,f131,1
b226,f186,5
b301,f193,3
b199,f144,4
b650,f183,1
b317,f154,5
b133,f120,4
b700,f170,4
b635,f191,2
b602,f160,4
b756,f185,3
b957,f118,3
b485,f127,2
b315,f129,1
b1032,f166,1
b387,f193,4
b506,f122,3
b571,f144,2
b512,f159,2
b266,f197,3
b946,f126,2
b500,f180,1
b227,f144,1
b535,f200,1
b1034,f185,4
b988,f149,4
b509,f174,3
b343,f159,3
b1015,f119,3
b959,f186,3
b479,f192,1
b231,f177,5
b1019,f130,5
b1056,f187,4
b218,f161,5
b223,f157,4
b603,f173,4
b512,f147,3
b488,f161,4
b1025,f107,5
b706,f138,3
b242,f170,3
b118,f187,1
b161,f132,5
b595,f161,2
b461,f141,1
b792,f197,3
b145,f171,1
b1074,f194,2
b645,f170,4
b1055,f139,1
b762,f181,5
b884,f128,4
b273,f116,1
b787,f198,2
b1050,f190,3
b751,f122,2
b589,f170,4
b280,f138,2
b901,f132,4
b968,f153,2
b580,f113,4
b305,f115,3
b1045,f130,4
b773,f172,4
b450,f151,3
b238,f161,1
b766,f109,5
b1001,f132,1
b159,f113,3
b423,f124,4
b911,f108,2
b699,f153,5
b1000,f198,3
b379,f129,2
b620,f102,5
b403,f156,4
b763,f179,4
b431,f118,1
b747,f176,1
b805,f128,1
b772,f126,3
b571,f183,5
b1098,f160,5
b382,f174,2
b967,f122,1
b127,f169,3
b496,f176,1
b348,f131,3
b233,f153,1
b888,f170,5
b132,f187,4
b1005,f131,3
b414,f115,3
b872,f178,1
b852,f185,5
b142,f176,1
b762,f172,4
b853,f194,4
b826,f107,5
b651,f138,1
b110,f143,4
b1085,f198,3
b502,f104,3
b932,f152,3
b731,f190,2
b410,f117,4
b879,f109,3
b987,f132,2
b652,f142,5
b1085,f110,4
b926,f149,1
b306,f138,4
b181,f158,1
b190,f107,1
b367,f111,3
b812,f101,1
b555,f186,3
b482,f184,1
b194,f152,1
b127,f169,2
b884,f191,1
b872,f175,4
b981,f102,5
b393,f196,1
b1048,f115,5
b520,f145,2
b478,f180,2
b731,f154,4
b790,f158,3
b684,f139,5
b1054,f133,2
b145,f168,2
b1001,f121,1
b1062,f140,1
b231,f134,5
b381,f118,1
b153,f190,5
b351,f115,3
b949,f179,4
b784,f174,1
b865,f116,4
b135,f171,4
b242,f181,5
b697,f106,2
b836,f136,4
b1032,f125,3
b643,f200,1
b299,f168,2
b787,f171,4
b214,f140,4
b1030,f130,1
b1084,f195,2
b564,f172,2
b1058,f155,4
b594,f153,4
b374,f157,1
b272,f192,5
b672,f113,3
b263,f158,5
b352,f191,5
b167,f132,1
b511,f126,1
b226,f154,3
b102,f178,5
b1051,f165,2
b1069,f110,4
b191,f149,2
b1065,f101,3
b1054,f118,1
b954,f151,3
b592,f180,2
b130,f154,3
b1055,f195,4
b206,f178,4
b272,f101,3
b312,f114,5
b452,f118,1
b858,f177,3
b1085,f154,1
b573,f109,2
b616,f119,1
b123,f200,2
b463,f103,1
b923,f131,1
b189,f128,3
b521,f163,2
b235,f174,3
b328,f159,2
b316,f168,4
b463,f137,3
b878,f107,3
b346,f130,2
b1012,f159,2
b550,f122,3
b966,f159,5
b642,f119,4
b117,f196,5
b879,f127,1
b771,f133,4
b689,f143,3
b744,f184,2
b173,f128,2
b859,f132,2
b1057,f170,3
b656,f131,1
b410,f175,3
b1049,f177,1
b645,f199,2
b771,f140,3
b972,f187,4
b280,f162,5
b1078,f198,5
b874,f181,2
b1003,f108,3
b782,f136,1
b319,f154,1
b646,f103,1
b805,f194,4
b440,f133,4
b197,f195,2
b348,f118,4
b608,f178,1
b396,f138,4
b164,f198,2
b819,f199,3
b984,f147,3
b726,f115,5
b122,f168,4
b990,f133,4
b509,f149,5
b533,f156,4
b526,f131,5
b774,f117,4
b1003,f179,4
b875,f151,3
b334,f115,3
b999,f108,2
b843,f186,1
b760,f154,2
b556,f139,3
b1080,f129,1
b379,f132,1
b845,f193,4
b328,f157,2
b202,f169,4
b453,f136,4
b604,f173,3
b432,f105,1
b132,f150,5
b382,f186,1
b432,f138,3
b151,f131,5
b202,f110,3
b523,f180,4
b602,f167,4
b184,f149,3
b606,f183,5
b739,f116,5
b1000,f156,4
b113,f192,2
b953,f106,1
b656,f178,5
b342,f150,1
b562,f173,2
b883,f125,3
b577,f135,5
b878,f118,1
b763,f167,5
b672,f143,3
b338,f148,2
b685,f108,4
b716,f157,2
b977,f146,4
b184,f153,5
b275,f147,3
b512,f169,2
b223,f142,3
b939,f151,3
b636,f183,2
b666,f133,4
b736,f155,4
b375,f160,1
b783,f162,1
b511,f162,1
b376,f164,5
b702,f168,5
b567,f147,5
b797,f135,2
b313,f115,4
b514,f101,4
b806,f191,2
b638,f132,1
b579,f101,3
b381,f194,1
b746,f108,3
b874,f200,2
b213,f179,4
b498,f121,3
b500,f165,5
b721,f108,3
b142,f103,4
b455,f180,5
b389,f124,4
b311,f157,4
b402,f146,5
b248,f180,5
b1039,f125,3
b353,f134,3
b973,f106,5
b1099,f108,4
b677,f115,3
b683,f156,1
b267,f176,5
b519,f177,4
b320,f101,3
b911,f191,5
b267,f137,5
b336,f173,5
b463,f102,1
b721,f101,4
b442,f101,4
b1057,f126,2
b406,f137,4
b646,f113,2
b782,f127,1
b1041,f106,2
b608,f110,3
b276,f188,4
b766,f119,5
b436,f178,3
b306,f192,4
b958,f164,4
b609,f165,3
b731,f163,3
b167,f109,4
b990,f179,3
b896,f170,4
b1090,f182,3
b934,f127,3
b213,f139,5
b574,f148,3
b307,f168,4
b872,f191,4
b670,f150,3
b343,f118,1
b378,f121,1
b295,f147,2
b723,f133,5
b663,f138,3
b184,f183,4
b631,f103,1
b586,f103,1
b956,f197,2
b696,f178,1
b277,f182,4
b749,f183,4
b123,f112,2
b478,f140,5
b983,f173,3
b202,f117,5
b109,f191,3
b967,f113,2
b584,f113,5
b635,f172,2
b130,f179,5
b179,f160,1
b734,f120,4
b1066,f182,5
b129,f162,2
b1040,f150,3
b677,f175,4
b448,f156,3
b160,f189,5
b479,f144,3
b218,f119,2
b845,f164,4
b723,f131,1
b813,f111,5
b787,f199,5
b725,f146,5
b477,f160,5
b696,f116,3
b896,f157,3
b751,f156,1
b425,f190,4
b114,f150,4
b341,f169,3
b202,f169,4
b359,f115,1
b449,f137,1
b248,f128,5
b848,f138,4
b335,f102,5
b664,f164,4
b373,f115,1
b624,f173,1
b977,f173,4
b1031,f145,5
b169,f123,5
b967,f153,4
b668,f104,1
b643,f194,5
b760,f159,5
b1017,f164,4
b1060,f163,4
b137,f168,3
b319,f128,2
b224,f155,2
b885,f126,2
b694,f132,3
b369,f183,5
b1017,f184,1
b743,f148,3
b387,f120,4
b137,f133,5
b385,f200,1
b417,f200,5
b382,f104,4
b434,f105,4
b132,f166,2
b242,f173,1
b315,f191,4
b484,f119,1
b553,f183,2
b269,f104,1
b437,f104,5
b754,f156,1
b1048,f129,3
b253,f176,2
b739,f171,1
b106,f172,2
b932,f138,5
b998,f181,1
b313,f178,4
b543,f111,1
b339,f101,4
b218,f125,5
b712,f181,3
b390,f132,3
b633,f158,5
b866,f124,3
b869,f196,2
b1015,f114,4
b192,f176,2
b852,f177,1
b458,f198,1
b105,f198,1
b789,f101,5
b152,f103,5
b232,f164,1
b1029,f195,4
b1022,f145,2
b578,f167,4
b970,f199,2
b105,f129,3
b445,f185,5
b928,f103,2
b127,f155,2
b388,f174,5
b1075,f163,5
b758,f167,4
b218,f155,3
b178,f117,4
b968,f199,3
b793,f176,2
b235,f165,3
b609,f101,2
b394,f133,2
b872,f181,4
b111,f158,4
b512,f121,2
b969,f169,4
b340,f123,1
b380,f127,4
b267,f168,4
b756,f132,3
b1040,f172,5
b664,f160,3
b487,f193,1
b973,f164,2
b387,f187,4
b591,f131,4
b215,f104,4
b443,f194,3
b522,f115,1
b1033,f146,5
b738,f131,1
b320,f133,1
b229,f193,4
b341,f142,3
b297,f136,3
b964,f128,2
b1099,f147,3
b349,f190,1
b707,f136,4
b1045,f198,5
b433,f176,3
b519,f101,1
b356,f160,1
b1087,f155,5
b482,f142,4
b521,f147,1
b140,f169,5
b717,f163,5
b953,f101,1
b925,f165,2
b638,f190,4
b795,f171,1
b128,f136,3
b444,f193,3
b227,f123,3
b481,f185,2
b569,f128,3
b353,f120,1
b913,f143,3
b1033,f170,4
b131,f190,1
b276,f112,2
b349,f161,2
b788,f145,4
b942,f111,1
b548,f158,1
b904,f196,3
b359,f198,2
b1061,f139,2
b719,f184,1
b648,f193,3
b548,f106,2
b781,f121,5
b603,f113,4
b849,f129,2
b848,f113,5
b906,f101,3
b470,f139,2
b852,f177,2
b706,f128,2
b907,f129,3
b578,f107,5
b281,f120,3
b894,f176,1
b515,f119,3
b286,f165,3
b1089,f179,5
b465,f115,4
b230,f192,3
b412,f130,4
b356,f174,4
b731,f194,5
b171,f161,1
b312,f197,5
b632,f123,2
b654,f174,1
b907,f124,4
b419,f166,1
b318,f194,5
b829,f185,5
b214,f115,1
b622,f120,1
b783,f116,4
b977,f129,5
b196,f160,3
b907,f143,3
b919,f128,1
b494,f151,4
b827,f147,2
b139,f160,2
b359,f132,3
b127,f136,5
b789,f121,4
b752,f161,2
b895,f148,3
b307,f174,5
b410,f200,4
b353,f146,4
b482,f181,3
b1009,f160,5
b628,f161,1
b941,f130,3
b811,f149,1
b255,f154,2
b161,f163,5
b527,f183,3
b629,f111,1
b560,f128,4
b483,f138,5
b413,f116,5
b869,f165,5
b667,f180,3
b782,f139,3
b308,f145,5
b159,f109,1
b897,f174,3
b811,f145,5
b736,f195,5
b510,f154,2
b329,f187,4
b429,f185,1
b918,f191,3
b757,f196,3
b794,f122,1
b661,f105,4
b417,f134,1
b889,f192,2
b377,f137,4
b329,f198,4
b352,f162,3
b517,f146,3
b709,f195,2
b647,f186,3
b915,f178,3
b549,f168,4
b837,f146,3
b681,f189,2
b268,f111,4
b616,f160,5
b870,f128,3
b263,f125,5
b627,f197,5
b896,f184,4
b932,f123,4
b754,f147,2
b476,f181,3
b785,f178,2
b140,f126,2
b1047,f147,2
b432,f113,3
b281,f107,4
b508,f109,3
b323,f198,1
b218,f111,2
b1033,f122,1
b657,f108,5
b384,f116,3
b566,f136,2
b791,f102,1
b201,f117,2
b829,f113,3
b661,f165,3
b333,f186,1
b494,f117,1
b940,f165,3
b894,f160,2
b1076,f165,2
b203,f129,3
b919,f106,4
b276,f190,3
b231,f121,4
b811,f178,3
b1026,f189,2
b877,f102,1
b783,f134,4
b741,f190,3
b253,f140,2
b1021,f161,2
b572,f192,1
b251,f156,3
b388,f191,5
b779,f189,1
b448,f133,2
b636,f197,2
b726,f124,2
b529,f167,4
b821,f187,3
b565,f135,2
b209,f120,2
b926,f118,1
b911,f187,5
b554,f197,3
b498,f182,1
b696,f138,2
b662,f123,4
b703,f107,4
b326,f144,5
b1050,f152,5
b598,f117,5
b805,f119,5
b476,f101,3
b367,f127,1
b852,f166,4
b856,f172,4
b950,f145,5
b1045,f130,5
b243,f191,3
b816,f113,1
b144,f113,1
b1035,f196,1
b524,f163,4
b191,f158,1
b399,f124,5
b658,f187,4
b890,f198,3
b630,f175,4
b887,f165,2
b731,f164,5
b403,f159,2
b276,f127,2
b605,f157,1
b930,f132,4
b250,f173,1
b1053,f169,4
b198,f169,5
b535,f113,3
b643,f134,1
b408,f131,1
b433,f142,4
b445,f118,2
b750,f180,4
b301,f191,4
b419,f145,5
b375,f180,5
b232,f106,1
b365,f114,5
b1069,f126,2
b669,f104,2
b856,f147,2
b276,f124,1
b905,f102,1
b1053,f156,5
b184,f154,4
b291,f199,2
b998,f103,4
b943,f195,3
b493,f187,1
b824,f181,2
b763,f111,5
b654,f185,1
b970,f182,2
b724,f185,3
b346,f114,5
b930,f111,4
b664,f175,4
b579,f143,5
b549,f174,3
b790,f128,5
b894,f125,1
b993,f157,5
b599,f107,5
b560,f118,4
b571,f147,4
b287,f119,2
b577,f188,5
b328,f144,5
b373,f147,3
b473,f177,3
b978,f121,1
b782,f120,4
b855,f144,4
b683,f115,1
b735,f156,4
b545,f188,5
b323,f108,2
b443,f107,3
b975,f110,5
b666,f106,2
b752,f124,4
b322,f167,1
b946,f200,1
b885,f135,2
b120,f194,3
b529,f194,4
b839,f121,1
b664,f181,1
b271,f107,2
b947,f171,2
b671,f172,3
b731,f197,4
b827,f118,5
b976,f200,2
b1011,f191,5
b1072,f151,4
b722,f135,4
b280,f138,3
b1098,f176,5
b886,f152,2
b660,f163,1
b226,f171,1
b793,f130,5
b1003,f118,4
b162,f148,1
b332,f138,2
b922,f140,3
b671,f147,4
b886,f108,1
b558,f179,2
b764,f191,2
b408,f116,3
b614,f119,1
b610,f119,3
b841,f196,5
b828,f112,5
b618,f156,1
b759,f168,2
b712,f168,3
b968,f194,3
b118,f107,4
b821,f105,3
b173,f172,1
b654,f109,4
b215,f176,5
b1084,f194,3
b104,f152,4
b884,f121,3
b963,f192,5
b948,f125,2
b250,f194,3
b1027,f112,1
b240,f200,2
b969,f151,3
b361,f148,5
b879,f179,2
b674,f132,3
b799,f117,3
b457,f156,5
b271,f164,2
b180,f157,5
b263,f110,1
b463,f124,4
b961,f160,1
b584,f145,4
b409,f110,1
b1089,f197,5
b1018,f194,1
b399,f126,5
b946,f108,3
b644,f156,3
b748,f189,1
b1087,f191,3
b887,f177,5
b393,f105,4
b507,f158,5
b1012,f143,5
b581,f185,2
b205,f182,5
b402,f126,4
b879,f136,3
b591,f114,3
